result_index,product_title,product_id,score,query
7, Fruit and Veggie Bowl with Removable Ice Pack,1024,2.706045616452807,healthy
8, O'Keefes Creme,2048,2.6835374451397533,healthy
9, Hibiscus Tea - Certified Organic - 24 Teabags,1219,2.671421291942929,healthy
10, Now Foods Holy Basil Extract,1978,2.652779135359456,healthy
11, Bojenmi Chinese Diet Tea to Support Weight Control - 20 Bags Per Box,336,2.6501985693154126,healthy
12, Probar - 12 Pack,2431,2.646729178281992,healthy
13," Kashi-Go Lean Crunchy, 24 ct Variety Pack",1396,2.6420597973848055,healthy
14, Chinese Healthy Balls #40555 (Blue with Phoenix Bird and Dragon),521,2.639233864342415,healthy
15," Nature's Answer Milk Thistle Seed, 1-Ounce",1831,2.629310390692442,healthy
16, Probiotic Defense by Now Foods 90 Vegetarian Capsules,2434,2.628887529253145,healthy
17, Source of Life Energy Shake by Nature's Plus 2.2 Pounds,2775,2.6198815869676984,healthy
18, Jason Bodycare Deodorants (2.5 and 3 oz),1354,2.6171023831689633,healthy
19," SlimFast Shake Mix, 12.83-Ounce (Pack of 3)",2660,2.6145564899098472,healthy
20, EAS Myoplex Lite Nutrition Shake,859,2.6080211232666293,healthy
21," Odwalla Nourishing Food Bar, Super Protein, 2.2-Ounce Bars in 12-Count Boxes (Pack of 2)",2083,2.6058377754503534,healthy
22, Yerba Prima Psyllium Husks,3183,2.6051286101051754,healthy
23, Nature's Way Alive! Pea Shake,1855,2.6036305943826594,healthy
24, Osteozyne (180 Capsules) Complete Bone Health & Bone Mass Formula,2182,2.584294479368892,healthy
25," Original Doctor Mom Otoscope, otoscopes - CLAMSHELL kit",2169,2.5747155419527323,healthy
26," Ensure Complete Balanced Nutrition Drink, Butter Pecan, 8-Ounce (Pack of 24)",918,2.5691306399690697,healthy
27," The Ultimate Life - The Ultimate Meal, 1200 g powder",2926,2.5643435786836473,healthy
28, Original Formula by All One,2170,2.5545020169492294,healthy
29, Sambazon Organic Acai Powder,2586,2.553079909284008,healthy
30," Navitas Naturals Goji Berries, 16-Ounce Pouches",1918,2.5507627962067585,healthy
31, Nature's Way Astragalus Root,1857,2.5496556271711426,healthy
32, Source Naturals Artichoke Extract 500mg,2703,2.5467156324175164,healthy
33, Nature Made Nature Made Omega-3 Fish Oil,1826,2.5456580031413054,healthy
34, Now Foods Now Special Two,1983,2.5437930590121196,healthy
35, Lecithin Granules 16 oz (454 g) Granules,1458,2.5403830061884975,healthy
36, Tahitian Noni Juice,2870,2.5372284883715195,healthy
37," Source Naturals Life Force Multiple, No Iron Tablets",2733,2.5351137305140603,healthy
38," Pines International - Wheat Grass Powder, 24 oz powder",2341,2.532590307312154,healthy
39, Iron-Tek Essential Natural 100% Protein,1325,2.5296212919100514,healthy
40, iSatori MX-LS7-Contain 7-Keto and Coleus Forskholii as featured on Dr OZ,3227,2.5179111371713687,healthy
41, Nature's Way B-100 Complex,1858,2.5127549062670047,healthy
42, Fungicure Maximum Strength Anti-Fungal Liquid,1028,2.511741089544987,healthy
43," SOYJOY Bar, Berry, 1.6-Ounce Bars (Pack of 24)",2565,2.509700134716427,healthy
44, Rainbow Light Complete Prenatal System,2466,2.503149039272936,healthy
45, Fungi-Nail Fungi-Nail Anti-Fungal Solution,1027,2.498339460877246,healthy
46, Ginseng Vitality Tea 16 Bags,1096,2.4967786044387132,healthy
47, Macro Life Naturals (Miracle Greens) Miracle Reds,1562,2.4966929668351634,healthy
48, Source Naturals Wellness Oil of Oregano,2773,2.4953654437168717,healthy
49," Oskri Organics Coconut Bar, Original, 1.86 Ounce Bars - (Pack of 18)",2178,2.49212523639334,healthy
50, Wellness Formula by Source Naturals 90 Tablets,3153,2.4876173588968777,healthy
1, Lipovarin 150 Caps Thermogenic Weight Loss Diet Pill,1497,4.522241946056331,weight control
2, Moist Heating Pads - TheraTherm Digital Moist Heating Pads,1696,4.409608980421396,weight control
3, EAS AdvantEdge Carb Control Nutrition Bar,858,4.329567924644511,weight control
4, Weight Loss with Hypnosis CD,3139,4.292120041293205,weight control
5, Stacker 2 Ephedra Free,2797,4.278302973338654,weight control
6, Thyrotril 90 Caps Metabolism Thyroid Sterling Grant,2960,4.191423845144166,weight control
7, Lipovarin - Sterling Grant 90 Caps,1496,4.189130399259684,weight control
8," SlimFast High Protein Shake Mix, 12.83 Ounce (Pack of 3)",2659,4.185978209945115,weight control
9, Bojenmi Chinese Diet Tea to Support Weight Control - 20 Bags Per Box,336,4.16756153211646,weight control
10," Zalestra Dietary Supplement for Pre-Menopausal and Menopausal Weight Loss Capsules, 90-Count Bottle",3191,4.157443924289494,weight control
11," Slim-Fast Low-Carb Ready To Drink, Creamy Chocolate, 11-Ounce Cans in 4-Count Boxes (Pack of 6)",2658,4.134292298342724,weight control
12, Stacker 3,2798,4.104312210364643,weight control
13," ExtendBar, Peanut Butter Chocolate Delight, 1.41-Ounce Bars (Pack of 15)",951,4.0930592235296706,weight control
14, FitSmart Shake Old Fashioned Vanilla By Fiber 35 Diet - 1lb 7oz From Brenda Watson Fiber35,989,4.031629461502691,weight control
15, Nature's Secret Ultimate Fasting Cleanse Kit,1851,4.0185890326214135,weight control
16, Mega-T Green Tea Dietary Supplement,1639,4.004326256550696,weight control
17," NxLabs - Slimquick Extreme, 120 gelcaps",2047,4.002473411717467,weight control
18, Lipoxinol (140 Caps)- Triple Action Weight Loss Accelerator!,1498,3.9983780397777986,weight control
19, Twinlab Cod Liver Oil Sg,3016,3.940387698823762,weight control
20," PowerBar ProteinPlus High Protein Bar, 2.29-Ounce Bars (Pack of 12)",2368,3.9363297230483116,weight control
21, Invacare Careguard Overbed Table,1318,3.9278491598566276,weight control
22, Nature's Way Dim-Plus Capsules,1871,3.927566472669181,weight control
23, Battle Creek Thermophore Automatic Arthritis Pad,251,3.8880035295982656,weight control
24, Canon BGE2 Battery Grip for the EOS 20D and EOS 30D Digital SLR Cameras,443,3.8684556456654917,weight control
25, Doctors Best Best Stabilized R- Lipoic Acid,754,3.797233389276224,weight control
26," Now Foods, Relora 300 mg",2017,3.785016728380149,weight control
27, Merkur FUTUR style Safety Razor Chrome Finish with adjustable blade angle,1655,3.749013587169545,weight control
28, Fit & Fresh Lunch On The Go,987,3.742931977108267,weight control
29," Alli Weight-Loss Aid, Orlistat 60mg Capsules, Starter Pack",104,3.729924359989303,weight control
30, Rainbow Light Complete Menopause Multivitamin,2465,3.728412728142237,weight control
31, Carb Intercept by Natrol 120 Capsules,448,3.723601838176223,weight control
32, Medline Offset Handle Cane,1630,3.6710573563698174,weight control
33, Source Naturals Calcium D-Glucarate 500mg,2708,3.639330650815916,weight control
34, Lewis Labs Brewers Yeast 32 Ounces,1463,3.6370776781362197,weight control
35," Herbalife, Herbal Concentrate Tea",1208,3.5969007215431925,weight control
36, Nature's Way Glucomannan Caps,1881,3.594281810464947,weight control
37, Andis 395060-Edjer II Rechargeable Cordless Professional Trimmer,136,3.589308096372384,weight control
38, HOMEDICS PALM MASSAGER W/3 HEAD ATTACH.,1151,3.577761060616845,weight control
39," Threelac Probiotic Dietary Supplement, Natural Lemon Flavor, Includes 60 .053-Ounce Packets",2956,3.568834491701673,weight control
40, Jarrow Formulas L-Glutamine Powder,1348,3.529701884364009,weight control
41," Alli Weight-Loss Aid, Orlistat 60mg Capsules Refill Pack",102,3.5275780660643243,weight control
42, Irwin Naturals Maximum Strength Phase 2 Carb Blocker,1327,3.4981117843824574,weight control
43, Tyrosine 500 mg capsules,3028,3.4934890129302456,weight control
44," Optimum Nutrition Opti-Women, Women's Multivitamin",2137,3.4836866819479715,weight control
45," NxCare NV Be Desired Rapid Weight Loss, Caplets , 60-Count Bottle",2046,3.4728543101459093,weight control
46, Mega Green Tea Extract (Decaffeinated),1638,3.4182463889579258,weight control
47, Nature's Way Maca,1889,3.41507592760222,weight control
48, Iodine,1324,3.412694148467203,weight control
49, Source Naturals Progesterone Cream,2752,3.399449367176097,weight control
50," Schick Quattro for Women Razor Refill, Ultra Smooth",2596,3.3811633145422677,weight control
1," PowerBar Harvest Whole Grain Energy Bar, 2.29-Ounce Bars (Pack of 15)",2366,5.664126135872037,nutrition
2," Ensure Complete Balanced Nutrition Drink, Butter Pecan, 8-Ounce (Pack of 24)",918,5.582863742363884,nutrition
3," PureFit Nutrition Bar, 2-Ounce Bars (Pack of 15)",2447,5.581511487401936,nutrition
4, CytoSport Muscle Milk Ready-to-Drink Shake,665,5.561462410923644,nutrition
5," Champion Nutrition Pure Whey Protein Stack, 60 packet box",499,5.4628864587853245,nutrition
6, Optimum Nutrition Glutamine Powder,2136,5.413836879288304,nutrition
7, Clif Bar - 12 Pack,552,5.399727162943041,nutrition
8, Complete Whole Food Health Optimizer Natural Flavor By Vega - 36.6 Ounces,596,5.344072435486119,nutrition
9, Champion Nutrition WHEY STACK BANANA 2.2LB,501,5.338473685497077,nutrition
10," Ensure Plus Complete Balanced Nutrition Drink, Ready to Use, 24-8 Fluid Ounce Bottles",919,5.32585325955379,nutrition
11, Optimum Nutrition 100% Whey Gold Standard Natural Whey,2131,5.316902157134247,nutrition
12," 100% Whey, Chocolate Mint 5 lb",10,5.316902157134247,nutrition
13," 100% Whey, Vanilla 5 lb",11,5.316902157134247,nutrition
14, Optimum Nutrition 100% Egg Protein,2129,5.278112996264611,nutrition
15," Boost Nutritional Energy Drink, 8-Ounce Bottle (Pack of 24)",343,5.267076627127713,nutrition
16, Active Green Bar,78,5.243282069791365,nutrition
17," Luna Bars, 1.69-Ounce Bars",1526,5.231692136083755,nutrition
18, Optimum Nutrition 100% Whey Gold Standard,2130,5.175372707802885,nutrition
19," Clif Bar Energy Bar, Variety Pack of Crunchy Peanut Butter, Chocolate Chip Peanut Crunch, and Oatmeal Raisin Walnut, 2.4-Ounce Bars, Pack of 24",554,5.165089827330059,nutrition
20, Optimum Nutrition After Max Post-Workout Maximum Recovery,2132,5.0507612344857105,nutrition
21," Optimum Nutrition Opti-Women, Women's Multivitamin",2137,5.045657883808222,nutrition
22, Nature's Way Alive! Pea Shake,1855,5.03695929337642,nutrition
23, Dymatize Nutrition Elite Whey Protein Powder,850,4.9806173676032115,nutrition
24, PB 8,2199,4.965369412597538,nutrition
25, Ultimate Nutrition Prostar Whey Strawberry,3038,4.962110187726517,nutrition
26, Big 100 Colossal Bar,280,4.926634343840733,nutrition
27, Optimum Pro-Complex Vanilla 2.2 lb,2140,4.917307220291191,nutrition
28," Optimum Nutrition Pro Complex, 4.6 Pound",2138,4.917307220291191,nutrition
29, Weider Health and Fitness - Tiger's Milk Bar - 24 - 1.23 oz (35 g) bars [29.63 oz (840 g)],3138,4.900447731936279,nutrition
30," Promax 12 per pack, 2.64 oz. each",2437,4.866429039783114,nutrition
31, Life's Fortune MultiVitamin & Mineral All Natural Energy Source Supplying Whole Food Concentrates - 180 Tabs,1470,4.8208720096871955,nutrition
32, Optimum Nutrition Glutamine 1000mg,2135,4.808723799785107,nutrition
33," Jay Robb Enterprises - Whey Vanilla Isolate, 12 oz powder",1358,4.789747696287571,nutrition
34," Probar Whole Food Nutrition Bar, Cran-Lemon Twister 3 Ounces (Pack of 12)",2432,4.770405724307177,nutrition
35, Universal Micronized Creatine Powder,3046,4.766281322163136,nutrition
36, Optimum Nutrition Creatine Powder,2134,4.7650365603495475,nutrition
37, Probar - 12 Pack,2431,4.756369968301605,nutrition
38, Body Ecology Kefir Starter,324,4.720031692082847,nutrition
39, BSN Syntha-6 Protein Powder,219,4.66886861621421,nutrition
40, NUTRIBIOTIC VEGAN RICE PROTEIN Vanilla 3 lb.,1783,4.667334162010164,nutrition
41, Hammer RECOVERITE - Glutamine Fortified Recovery Drink (32 servings),1165,4.662317359873551,nutrition
42, Source Naturals Chlorella from Yaeyama Powder,2711,4.640567401709511,nutrition
43, Source Naturals Spirulina Powder,2762,4.6327678860167625,nutrition
44, Balance Bar Company - Balance Carb Well Nutrition Energy - 15 - 1.76 oz (50 g) bars [26.4 oz (750 g)],234,4.628877951543492,nutrition
45," CarbRite Bar, 12 bars",450,4.618053985961402,nutrition
46, 2013 Hammer Nutrition Complex Carbohydrate Energy Gel - 12-Pack,20,4.607280522861157,nutrition
47, Twinlab 100% Whey Protein Fuel,3014,4.575296648035117,nutrition
48, Perfect Food - Super Green Formula,2275,4.561165659926421,nutrition
49, EAS Myoplex Lite Nutrition Shake,859,4.551490602407039,nutrition
50, Balance Bar Gold Triple Layer Energy Bar (Pack of 15),235,4.517919879078386,nutrition
1," GURU Energy Drink, 100% Natural, 8.4-Fluid Ounce Can (Pack of 24)",1049,11.154833012951936,engergy bar
2," Clif Shot Bloks Organic Energy Chews, 2.1-Ounce Packets",556,7.248028940763198,engergy bar
3," PowerBar Performance The Original Energy Bar, 2.29-Ounce Bars",2367,5.768600141135286,engergy bar
4, Active Green Bar,78,5.768444467947522,engergy bar
5," Promax 12 per pack, 2.64 oz. each",2437,5.735997838264145,engergy bar
6, Detour Deluxe Whey Protein Energy Bar,711,5.733225727657044,engergy bar
7, Medline Grab Bar,1629,5.727792225995706,engergy bar
8," Met-Rx Big 100 Colossal Meal Replacement Bar, Super Cookie Crunch, 12 Bars, 3.52 Ounces",1662,5.721137149965843,engergy bar
9, Clif Bar - 12 Pack,552,5.716347304566809,engergy bar
10," PureFit Nutrition Bar, 2-Ounce Bars (Pack of 15)",2447,5.71105095790349,engergy bar
11," CarbRite Bar, 12 bars",450,5.7099641863587856,engergy bar
12," Clif Bar Builder's Bar, 2.4-Ounce Bars",553,5.705654332900457,engergy bar
13," Worldwide Sport - Pure Protein , 12 Box",3171,5.702342531269975,engergy bar
14," Moen DN7005 Home Care Multi Grip Tub Safety Bar, Glacier",1692,5.699992211884312,engergy bar
15," PowerBar Harvest Whole Grain Energy Bar, 2.29-Ounce Bars (Pack of 15)",2366,5.696410280358116,engergy bar
16, Balance Bar Gold Triple Layer Energy Bar (Pack of 15),235,5.69121711451311,engergy bar
17," Balance Bar Nutrition Energy Bar, 1.76-Ounce Bars (Pack of 15)",236,5.681288483107238,engergy bar
18," Luna Bars, 1.69-Ounce Bars",1526,5.6752922966845505,engergy bar
19, Probar - 12 Pack,2431,5.671430435881237,engergy bar
20," Medline Bathtub Bar, Locks to Side of Tub",1625,5.6624653386168795,engergy bar
21, Hooah! Soldier Fuel Energy Bar 15 ea,1258,5.65390134099477,engergy bar
22," PowerBar ProteinPlus High Protein Bar, 2.29-Ounce Bars (Pack of 12)",2368,5.6510141957787,engergy bar
23," Larabar Fruit and Nut Food Bar, 1.7-Ounce Bars (Pack of 16)",1450,5.640547183483997,engergy bar
24, Atkins Endulge Bars,170,5.612931197944307,engergy bar
25, Greens Plus - Protein Bars - 12 Bars,1133,5.60519793870153,engergy bar
26, Moen R8936 Stainless 36-Inch Grab Bar,1693,5.604312528083009,engergy bar
27, Met-Rx Protein Plus Bars 12 ea,1665,5.601303558257242,engergy bar
28, Clifbar Clif Bars - 12 Pack,557,5.597543342701886,engergy bar
29, Atkins Advantage Bar Chocolate Peanut Butter,169,5.594340866255401,engergy bar
30," Glucerna Meal Bar for People with Diabetes, Chocolate Chunk, 4-Count Boxes, 2.04-Ounces Bars (Pack of 6)",1109,5.588501424490759,engergy bar
31, Dr. Bronner'S Organic Bar Soaps Pure Castile,764,5.583459868246459,engergy bar
32, Big 100 Colossal Bar,280,5.580049153113376,engergy bar
33, Met-Rx Big 100 Meal Replacement Bars 12 ea,1663,5.578207791502848,engergy bar
34," Oskri Organics Coconut Bar, Original, 1.86 Ounce Bars - (Pack of 18)",2178,5.577036677528016,engergy bar
35," Odwalla Nourishing Food Bar, Super Protein, 2.2-Ounce Bars in 12-Count Boxes (Pack of 2)",2083,5.575248932290213,engergy bar
36, EAS AdvantEdge Carb Control Nutrition Bar,858,5.5543935238338635,engergy bar
37, Clif Bar Energy Bars,555,5.543606973971911,engergy bar
38," ExtendBar, Peanut Butter Chocolate Delight, 1.41-Ounce Bars (Pack of 15)",951,5.517369155206331,engergy bar
39," HOOAH! Soldier Fuel Energy Bars, Apple Cinnamon, 2.29-Ounce Bars (Pack of 15)",1152,5.514273487493996,engergy bar
40, Balance Bar Company - Balance Carb Well Nutrition Energy - 15 - 1.76 oz (50 g) bars [26.4 oz (750 g)],234,5.509694415924156,engergy bar
41, Suction Grab Bar 16 Inches,2815,5.457385785393185,engergy bar
42," SOYJOY Bar, Berry, 1.6-Ounce Bars (Pack of 24)",2565,5.35955733840332,engergy bar
43," Probar Whole Food Nutrition Bar, Cran-Lemon Twister 3 Ounces (Pack of 12)",2432,5.339670617727717,engergy bar
44, Grab Bar Chrome Knurled,1120,5.332954751513896,engergy bar
45, Chandrika Chandrika Soap,502,5.291800068990579,engergy bar
46," Kashi-Go Lean Crunchy, 24 ct Variety Pack",1396,5.287611186853516,engergy bar
47," Clif Bar Energy Bar, Variety Pack of Crunchy Peanut Butter, Chocolate Chip Peanut Crunch, and Oatmeal Raisin Walnut, 2.4-Ounce Bars, Pack of 24",554,5.281318346455545,engergy bar
48, Ka-Bar 2-1282-6 D2 Extreme Fighting Knife,1392,5.221486536356895,engergy bar
49," Clearly Natural Glycerine Soap, 4 oz - PARENT",544,5.209069844722298,engergy bar
50, Weider Health and Fitness - Tiger's Milk Bar - 24 - 1.23 oz (35 g) bars [29.63 oz (840 g)],3138,5.174718602347109,engergy bar
1, Nature's Way Pau D'Arco,1897,11.936587122934272,Best vitamins for immune system
2, Wellness Formula by Source Naturals 90 Tablets,3153,11.431104722284685,Best vitamins for immune system
3, Nature's Way SystemWell Immune System,1907,11.047821270934506,Best vitamins for immune system
4," New Chapter, Supercritical Stress Advantage - 60 softgels",1938,11.021421628432686,Best vitamins for immune system
5, Garden of Life Primal Defense,1056,10.934634931028409,Best vitamins for immune system
6, Women's Nutritional by Rainbow Light - 180 Tablets,3164,10.924881242466311,Best vitamins for immune system
7, Quantum Super Lysine Plus+,2453,10.879652576714939,Best vitamins for immune system
8, Original Formula by All One,2170,10.716469292185069,Best vitamins for immune system
9, Natural Sources ELDERBERRY CONCENTRATE,1821,10.713032116317413,Best vitamins for immune system
10, Nature's Way Echinacea Root Complex,1872,10.70654089588566,Best vitamins for immune system
11, Maximum Living MineralRich Plus Aloe,1606,10.687324053475141,Best vitamins for immune system
12, Nature's Way Vitamin C 1000 with Rose Hips,1911,10.593050836357229,Best vitamins for immune system
13, Scotts Emulsion Original Cod Liver Oil With Vitamin A & D - 12.5 Oz,2603,10.398392977963908,Best vitamins for immune system
14, Nature's Way Reishi Extract,1900,9.98836743448355,Best vitamins for immune system
15," Yerba Prima Bentonite, Detox Pint, 16 Ounce",3182,9.953733647333854,Best vitamins for immune system
16, Elderberry Juice Concentrate 12.5 fl. oz.,885,9.94725327050352,Best vitamins for immune system
17," Balanceuticals Seabuckthorn Seed Oil, 500 mg Dietary Supplement Softgels, 60-Count Bottle",239,9.942096519142305,Best vitamins for immune system
18," Centrum Performance Multivitamin/Multimineral Supplement, Tablets",490,9.860159580236855,Best vitamins for immune system
19, ULTRA SOURCE OF LIFE W/LUTEIN,3030,9.740895901169079,Best vitamins for immune system
20, Stress B-Complex Caps by TwinLab 100 Capsules,2813,9.658946538842962,Best vitamins for immune system
21, Nature's Way Olive Leaf,1895,9.526188509796187,Best vitamins for immune system
22," Century Systems - Miracle 2000 Total Body Nutrition, 32 fl oz liquid",492,9.46805572459522,Best vitamins for immune system
23, Doctors Best High Absorption Magnesium,755,9.464011795424756,Best vitamins for immune system
24," Rainbow Light, Multivitamin",2473,9.462535661477672,Best vitamins for immune system
25, Oreganol - Oil of Wild Oregano,2166,9.423867708440508,Best vitamins for immune system
26, Rainbow Light Complete Prenatal System,2466,9.328021278044323,Best vitamins for immune system
27, PB 8,2199,9.296496161296286,Best vitamins for immune system
28," Optimum Nutrition Opti-Women, Women's Multivitamin",2137,9.267023644188944,Best vitamins for immune system
29, New Chapter Every Woman Multivitamins,1934,9.261707832352283,Best vitamins for immune system
30, Digestive Advantage - Daily Probiotic,718,9.251241370930344,Best vitamins for immune system
31," Nature's Way Echinacea and Goldenseal, 100 Capsules",1873,9.243518139084742,Best vitamins for immune system
32, Emergen-C Cranberry PomegraN/Ate,890,9.120376294823167,Best vitamins for immune system
33, Tahitian Noni Juice,2870,9.114487519411087,Best vitamins for immune system
34, THORNE RESEARCH - Bacillus Coagulans (formerly Lactobacillus Sporogenes) - 60's,2865,8.984750057150073,Best vitamins for immune system
35," Accuflora- Probiotic Acidophilus Dietary Supplement, 240 Caplets",72,8.977357480784008,Best vitamins for immune system
36, One a Day women's multi vitamin 250 tablets,2118,8.974234801497513,Best vitamins for immune system
37, VIBRANT HEALTH Green Vibrance Powder,3057,8.895583692871954,Best vitamins for immune system
38, Amazing Herbs Black Seed,112,8.891829061426,Best vitamins for immune system
39," Morningstar Minerals Energy Boost 70 Mineral Supplement , 32 oz (946 ml)",1703,8.836788800111444,Best vitamins for immune system
40, Greens+ Powder Original 9.4 oz Powder - 9.4 oz. - Powder,1134,8.749858840748452,Best vitamins for immune system
41," Nature's Plus - Source Of Life W/Whole Food, 180 tablets",1844,8.706547775154565,Best vitamins for immune system
42, Boiron Oscillococcinum,335,8.675626118687775,Best vitamins for immune system
43, Nature's Way Alive! Multivitamin,1854,8.57160428421643,Best vitamins for immune system
44, Wakunaga of America Company - Kyo-Green Drink Mix,3121,8.518355264085663,Best vitamins for immune system
45, Lypo-Spheric Vitamin C,1530,8.483722575768763,Best vitamins for immune system
46, Nature's Plus Liquid Source Of Life Oz - 30 OZ,1847,8.471789437811218,Best vitamins for immune system
47," bioAllers, Allergy Relief, Liquid, 1 fl oz",3218,8.38177832704418,Best vitamins for immune system
48, 100% PURE KOMBU EXTRACT MODIFILAN 500MG 90 CAPS,7,8.365093159347353,Best vitamins for immune system
49, Source Naturals Chlorella,2710,8.272953215615297,Best vitamins for immune system
50," Nature's Way Sambucus Immune Syrup, 8 Ounce",1902,8.21138159377636,Best vitamins for immune system
1, Little Remedies - New Parents Survival Kit,1507,7.871736923610273,Natural remedies for sleep
2, Diphenhydramine HCI 50 Mg Allergy Medicine and Antihistamine 1000 caps,726,7.719218183967623,Natural remedies for sleep
3, Valerian Root 530 mg by Nature's Way 100 Capsules,3061,7.6204170532285325,Natural remedies for sleep
4, Passion Flower 350 mg By Solaray - 100 Capsules,2264,7.593485980773509,Natural remedies for sleep
5, Rescue Remedy (20ml vial),2527,7.54393790486956,Natural remedies for sleep
6, Hylands Kids Kit,1288,7.304816400874676,Natural remedies for sleep
7, Lydia Pinkham Lydia Pinkham Herbal Liquid Supplement,1528,7.287733060564939,Natural remedies for sleep
8, Bach Flower Essences Rescue Sleep,225,7.276255412515798,Natural remedies for sleep
9, Ortho Molecular Product Natural D-Hist -- 120 Capsules,2175,6.938203817454582,Natural remedies for sleep
10," Source Naturals GABA Calm, Peppermint",2718,6.9376225550616955,Natural remedies for sleep
11, Bach Rescue Remedy Spray 20 ml,226,6.882589191180783,Natural remedies for sleep
12, Sombra Pain-Relieving Gel,2689,6.80744399135158,Natural remedies for sleep
13, Now Foods Holy Basil Extract,1978,6.782827212065023,Natural remedies for sleep
14, Nature's Way Valerian Standardized Extract,1909,6.699239136034268,Natural remedies for sleep
15," Boiron Homeopathic Medicine Camilia Teething Relief Single-Use Oral Doses, 20-Count Boxes (Pack of 2)",334,6.690025498492398,Natural remedies for sleep
16, Nature's Way Umcka Cherry Syrup (Alcohol Free),1908,6.681841006832723,Natural remedies for sleep
17, Source Naturals Melatonin 3mg Vegetarian Capsules,2740,6.661129056933394,Natural remedies for sleep
18," Enzymatic Therapy - Am/Pm Perimenopause Formula, 1 kit [Health and Beauty]",922,6.5866619396998605,Natural remedies for sleep
19," Himalaya Herbal Healthcare StressCare/Geriforte, Anti-Stress, 240 Vegetarian Capsules",1220,6.561475411278453,Natural remedies for sleep
20, Hylands Restful Legs,1290,6.362406885501187,Natural remedies for sleep
21," Hyland's Remedy Chest,30-Count Package",1283,6.358127903808159,Natural remedies for sleep
22, Somnatrol Insomnia Sleep Aid (60 Caps),2690,6.2514737787773065,Natural remedies for sleep
23, Hylands Homeopathic Bed Wetting Tablets 125 tabs,1286,6.250530268562835,Natural remedies for sleep
